YEAR,MO,DY,HR,T2M,PRECTOTCORR,QV2M,WS10M,ALLSKY_SRF_ALB
2020,12,27,13,28.67,0,5.98,5.69,0.12
2020,12,27,14,28.23,0,5.74,5.89,0.11
2020,12,27,15,27.21,0,5.55,5.78,0.09
2020,12,27,16,24.9,0,5.92,4.29,0.17
2020,12,27,17,20.12,0,6.1,3.34,0.17
2020,12,27,18,18.26,0,5.43,3.6,-999
2020,12,27,19,17.01,0,4.88,3.75,-999
2020,12,27,20,15.8,0,4.39,3.99,-999
2020,12,27,21,14.61,0,3.97,4.3,-999
2020,12,27,22,13.35,0,3.6,4.39,-999
2020,12,27,23,12.05,0,3.36,4.17,-999
2020,12,28,0,10.74,0,3.17,3.77,-999
2020,12,28,1,9.54,0,3.11,3.42,-999
2020,12,28,2,8.51,0,2.99,3.23,-999
2020,12,28,3,7.65,0,2.93,3.13,-999
2020,12,28,4,6.9,0,2.81,3.07,-999
2020,12,28,5,6.25,0,2.81,3.05,-999
2020,12,28,6,5.7,0,2.75,3.07,-999
2020,12,28,7,7.35,0,2.75,3.67,0.2
2020,12,28,8,10.25,0,2.69,3.64,0.14
2020,12,28,9,14.22,0,2.56,3.31,0.14
2020,12,28,10,18.35,0,2.2,3.76,0.14
2020,12,28,11,21.53,0,1.95,3.24,0.15
2020,12,28,12,23.13,0,1.95,2.96,0.16
2020,12,28,13,24.02,0,1.95,2.9,0.15
2020,12,28,14,24.31,0,1.95,2.93,0.16
2020,12,28,15,23.83,0,2.08,3.02,0.16
2020,12,28,16,21.22,0,4.15,2.07,0.2
2020,12,28,17,17.23,0,3.66,2.49,0.18
2020,12,28,18,15.48,0,3.3,2.77,-999
2020,12,28,19,14.04,0,3.3,3.05,-999
2020,12,28,20,12.62,0,3.3,3.34,-999
2020,12,28,21,11.49,0,3.3,3.52,-999
2020,12,28,22,10.6,0,3.23,3.57,-999
2020,12,28,23,9.8,0,3.23,3.55,-999
2020,12,29,0,9.06,0,3.11,3.53,-999
2020,12,29,1,8.39,0,3.05,3.54,-999
2020,12,29,2,7.76,0,2.99,3.64,-999
2020,12,29,3,7.14,0,2.87,3.74,-999
2020,12,29,4,6.5,0,2.87,3.77,-999
2020,12,29,5,5.92,0,2.81,3.69,-999
2020,12,29,6,5.49,0,2.75,3.67,-999
2020,12,29,7,7.15,0,2.69,4.75,0.2
2020,12,29,8,10.28,0,2.75,4.39,0.11
2020,12,29,9,14.68,0,2.93,3.66,0.12
2020,12,29,10,19.88,0,2.69,4.98,0.13
2020,12,29,11,23.69,0,2.32,5.14,0.12
2020,12,29,12,25.26,0,2.26,4.64,0.12
2020,12,29,13,26.04,0,2.26,4.37,0.12
2020,12,29,14,26.13,0,2.2,4.1,0.12
2020,12,29,15,25.46,0,2.32,3.75,0.09
2020,12,29,16,22.14,0,4.39,2.53,0.2
2020,12,29,17,17.07,0,3.85,3.27,0.17
2020,12,29,18,15.13,0,3.48,3.65,-999
2020,12,29,19,14.01,0,3.36,3.82,-999
2020,12,29,20,13.02,0,3.23,3.89,-999
2020,12,29,21,12.15,0,3.17,3.87,-999
2020,12,29,22,11.37,0,3.05,3.85,-999
2020,12,29,23,10.55,0,2.93,3.86,-999
2020,12,30,0,9.69,0,2.87,3.87,-999
2020,12,30,1,8.86,0,2.81,3.83,-999
2020,12,30,2,8.2,0,2.75,3.87,-999
2020,12,30,3,7.73,0,2.69,3.97,-999
2020,12,30,4,7.36,0,2.69,4.02,-999
2020,12,30,5,7.06,0,2.75,4.04,-999
2020,12,30,6,6.87,0,2.81,4.08,-999
2020,12,30,7,8.36,0,2.81,5.07,0.2
2020,12,30,8,11.31,0,2.99,4.8,0.24
2020,12,30,9,15.56,0,3.23,4.87,0.04
2020,12,30,10,19.56,0,3.48,5,0.07
2020,12,30,11,23.22,0,4.09,4.32,0.09
2020,12,30,12,25.58,0,4.88,3.34,0.09
2020,12,30,13,26.48,0,5.07,2.77,0.08
2020,12,30,14,26.58,0,4.94,3,0.06
2020,12,30,15,25.97,0,4.76,3.4,0.23
2020,12,30,16,23.23,0,6.16,2.47,0.16
2020,12,30,17,18.38,0,5.49,3.28,0.16
2020,12,30,18,16.73,0,4.82,3.7,-999
2020,12,30,19,15.87,0,4.46,3.85,-999
2020,12,30,20,15.04,0,4.27,3.88,-999
2020,12,30,21,14.23,0,4.27,3.8,-999
2020,12,30,22,13.47,0,4.33,3.78,-999
2020,12,30,23,12.74,0,4.39,3.83,-999
2020,12,31,0,12.19,0,4.39,4.04,-999
2020,12,31,1,11.73,0,4.39,4.24,-999
2020,12,31,2,11.4,0,4.39,4.53,-999
2020,12,31,3,11.15,0,4.27,4.78,-999
2020,12,31,4,10.91,0,4.21,4.88,-999
2020,12,31,5,10.71,0,4.15,4.85,-999
2020,12,31,6,10.55,0,4.15,4.92,-999
2020,12,31,7,11.67,0,4.27,5.73,0.21
2020,12,31,8,14.66,0,4.64,5.88,0.28
2020,12,31,9,18.08,0,5.13,5.71,0.03
2020,12,31,10,21.33,0,5.68,5.25,0.08
2020,12,31,11,24.05,0,6.35,4.47,0.12
2020,12,31,12,26.38,0,7.32,3.27,0.1
2020,12,31,13,27.74,0,8,2.07,0.08
2020,12,31,14,28.05,0,8.24,1.46,0.05
2020,12,31,15,27.61,0,8.42,1.2,0.02
2020,12,31,16,25.33,0,9.77,1.44,0.2
2020,12,31,17,21.87,0,8.67,2.45,0.16
2020,12,31,18,20.08,0,8.12,3.05,-999
2020,12,31,19,19.19,0,7.87,3.3,-999
2020,12,31,20,18.52,0,7.63,3.42,-999
2020,12,31,21,17.85,0,7.39,3.42,-999
2020,12,31,22,17.1,0,7.14,3.28,-999
2020,12,31,23,16.41,0,7.02,3.07,-999
2021,1,1,0,15.83,0,7.02,2.89,-999
2021,1,1,1,15.36,0,7.08,2.78,-999
2021,1,1,2,14.94,0,7.26,2.64,-999
2021,1,1,3,14.53,0,7.51,2.53,-999
2021,1,1,4,14.17,0,7.87,2.48,-999
2021,1,1,5,13.89,0,8.3,2.52,-999
2021,1,1,6,13.69,0,8.61,2.54,-999
2021,1,1,7,15.23,0,8.91,2.63,0.21
2021,1,1,8,17.99,0,9.09,3.12,0.27
2021,1,1,9,21.03,0,9.34,2.11,0.05
2021,1,1,10,25,0,9.22,1.79,0.07
2021,1,1,11,27.58,0,9.28,1.94,0.13
2021,1,1,12,28.83,0,9.4,1.94,0.1
2021,1,1,13,29.43,0,9.46,2.2,0.06
2021,1,1,14,29.38,0,9.46,2.48,0.03
2021,1,1,15,28.8,0,9.52,2.65,0.27
2021,1,1,16,26.5,0,10.74,1.95,0.2
2021,1,1,17,23.11,0,9.58,2.72,0.16
2021,1,1,18,21.67,0,8.79,3.17,-999
2021,1,1,19,20.71,0,8.06,3.44,-999
2021,1,1,20,19.64,0,7.32,3.68,-999
2021,1,1,21,18.58,0,6.71,3.72,-999
2021,1,1,22,17.53,0,6.35,3.35,-999
2021,1,1,23,16.66,0,6.16,2.88,-999
2021,1,2,0,16.01,0,6.1,2.54,-999
2021,1,2,1,15.69,0,6.16,2.33,-999
2021,1,2,2,15.2,0,6.04,2.3,-999
2021,1,2,3,14.82,0,5.92,2.29,-999
2021,1,2,4,14.4,0,5.8,2.24,-999
2021,1,2,5,14.01,0,5.74,2.17,-999
2021,1,2,6,13.64,0,5.62,2.13,-999
2021,1,2,7,14.76,0,5.55,2.32,0.2
2021,1,2,8,16.86,0,5.37,2.36,0.27
2021,1,2,9,19.99,0,5.49,1.89,0.03
2021,1,2,10,24.49,0,5,2.63,0.05
2021,1,2,11,26.45,0,5.19,3.13,0.07
2021,1,2,12,27.49,0,5.43,3.51,0.05
2021,1,2,13,28.05,0,5.68,3.95,0.05
2021,1,2,14,27.97,0,5.74,4.16,0.02
2021,1,2,15,27.25,0,5.49,4.12,0.27
2021,1,2,16,24.9,0,6.41,2.74,0.2
2021,1,2,17,20.3,0,6.23,2.89,0.16
2021,1,2,18,18.26,0,5.55,3.17,-999
2021,1,2,19,16.98,0,5.19,3.25,-999
2021,1,2,20,15.92,0,4.94,3.25,-999
2021,1,2,21,15.08,0,4.82,3.21,-999
2021,1,2,22,14.37,0,4.82,3.13,-999
2021,1,2,23,13.73,0,4.76,3.07,-999
2021,1,3,0,13.06,0,4.7,3.03,-999
2021,1,3,1,12.41,0,4.7,2.96,-999
2021,1,3,2,11.85,0,4.64,2.78,-999
2021,1,3,3,11.49,0,4.64,2.57,-999
2021,1,3,4,11.27,0,4.64,2.35,-999
2021,1,3,5,11.04,0,4.58,2.2,-999
2021,1,3,6,10.88,0,4.58,2.01,-999
2021,1,3,7,12.4,0,4.82,1.72,0.22
2021,1,3,8,15.12,0,4.76,1.53,0.29
2021,1,3,9,18.42,0,5.07,1.23,0.03
2021,1,3,10,23.39,0,4.82,2.06,0.05
2021,1,3,11,25.65,0,4.58,2.55,0.07
2021,1,3,12,26.74,0,4.52,3.02,0.04
2021,1,3,13,27.33,0,4.52,3.44,0.03
2021,1,3,14,27.23,0,4.52,3.49,0.26
2021,1,3,15,26.41,0,4.58,3.31,0.27
2021,1,3,16,23.87,0,6.23,2.22,0.2
2021,1,3,17,19.48,0,6.16,2.78,0.16
2021,1,3,18,17.74,0,5.86,3.06,-999
2021,1,3,19,16.72,0,5.74,3.11,-999
2021,1,3,20,15.87,0,5.62,3.13,-999
2021,1,3,21,15.21,0,5.55,3.14,-999
2021,1,3,22,14.62,0,5.55,3.12,-999
2021,1,3,23,14.04,0,5.62,3,-999
2021,1,4,0,13.48,0,5.62,2.85,-999
2021,1,4,1,12.99,0,5.62,2.74,-999
2021,1,4,2,12.55,0,5.55,2.66,-999
2021,1,4,3,12.2,0,5.43,2.61,-999
2021,1,4,4,11.94,0,5.31,2.53,-999
2021,1,4,5,11.82,0,5.19,2.4,-999
2021,1,4,6,11.9,0,5.13,2.2,-999
2021,1,4,7,13.74,0,5.49,1.73,0.2
2021,1,4,8,17.08,0,5.19,1.37,0.27
2021,1,4,9,20.49,0,5.31,0.38,0.26
2021,1,4,10,24.76,0,4.82,1.27,0.05
2021,1,4,11,26.32,0,4.76,2.3,0.06
2021,1,4,12,26.92,0,4.82,3.11,0.06
2021,1,4,13,27.19,0,4.88,3.58,0.05
2021,1,4,14,27.1,0,5,3.56,0.02
2021,1,4,15,26.55,0,5.13,3.38,0.27
2021,1,4,16,24.44,0,6.59,2.29,0.2
2021,1,4,17,21.08,0,6.65,2.75,0.16
2021,1,4,18,20.44,0,6.23,3.02,-999
2021,1,4,19,20,0,6.1,3.26,-999
2021,1,4,20,19.39,0,6.1,3.38,-999
2021,1,4,21,18.68,0,6.23,3.2,-999
2021,1,4,22,17.57,0,6.29,2.8,-999
2021,1,4,23,16.9,0,6.35,2.47,-999
2021,1,5,0,16.18,0,6.35,2.3,-999
2021,1,5,1,15.01,0,6.16,2.33,-999
2021,1,5,2,14.19,0,6.04,2.32,-999
2021,1,5,3,13.58,0,5.98,2.28,-999
2021,1,5,4,13.09,0,5.86,2.2,-999
2021,1,5,5,12.67,0,5.8,2.15,-999
2021,1,5,6,12.23,0,5.8,2.15,-999
2021,1,5,7,13.34,0,5.86,2.42,0.2
2021,1,5,8,15.61,0,5.92,2.78,0.27
2021,1,5,9,18.88,0,6.16,2.23,0.05
2021,1,5,10,23.36,0,5.98,2.36,0.06
2021,1,5,11,25.2,0,5.98,2.71,0.07
2021,1,5,12,26.36,0,5.98,3.18,0.07
2021,1,5,13,27.04,0,5.86,3.59,0.07
2021,1,5,14,27.01,0,5.8,3.8,0.04
2021,1,5,15,26.28,0,5.68,3.86,0.23
2021,1,5,16,23.94,0,6.53,2.76,0.16
2021,1,5,17,19.49,0,6.41,3.11,0.17
2021,1,5,18,17.94,0,5.98,3.51,-999
2021,1,5,19,17.09,0,5.8,3.75,-999
2021,1,5,20,16.26,0,5.8,3.84,-999
2021,1,5,21,15.47,0,5.86,3.82,-999
2021,1,5,22,14.67,0,5.92,3.73,-999
2021,1,5,23,13.92,0,6.1,3.64,-999
2021,1,6,0,13.24,0,6.23,3.56,-999
2021,1,6,1,12.62,0,6.41,3.47,-999
2021,1,6,2,12.05,0,6.47,3.38,-999
2021,1,6,3,11.56,0,6.59,3.28,-999
2021,1,6,4,11.08,0,6.65,3.16,-999
2021,1,6,5,10.69,0,6.77,3.08,-999
2021,1,6,6,10.4,0,6.84,3.11,-999
2021,1,6,7,12.26,0,6.96,3.83,0.22
2021,1,6,8,15.19,0,7.08,3.69,0.29
2021,1,6,9,19.29,0,7.02,3.52,0.23
2021,1,6,10,22.88,0,5.98,4.4,0.07
2021,1,6,11,24.76,0,5.31,3.51,0.06
2021,1,6,12,26.14,0,4.82,3.01,0.09
2021,1,6,13,26.98,0,4.46,2.88,0.07
2021,1,6,14,27.13,0,4.15,2.92,0.05
2021,1,6,15,26.51,0,4.03,3.02,0.23
2021,1,6,16,23.89,0,5.68,2.25,0.16
2021,1,6,17,18.94,0,5.49,3.1,0.17
2021,1,6,18,17.14,0,5.19,3.52,-999
2021,1,6,19,16.24,0,5.19,3.65,-999
2021,1,6,20,15.45,0,5.31,3.79,-999
2021,1,6,21,14.69,0,5.43,3.84,-999
2021,1,6,22,13.87,0,5.49,3.74,-999
2021,1,6,23,13.04,0,5.49,3.52,-999
2021,1,7,0,12.21,0,5.43,3.22,-999
2021,1,7,1,11.47,0,5.25,2.98,-999
2021,1,7,2,10.91,0,5.07,2.89,-999
2021,1,7,3,10.5,0,5,2.89,-999
2021,1,7,4,10.15,0,5.07,2.87,-999
2021,1,7,5,9.9,0,5.19,2.84,-999
2021,1,7,6,9.73,0,5.37,2.82,-999
2021,1,7,7,11.67,0,5.55,3.7,0.2
2021,1,7,8,14.57,0,5.86,3.32,0.07
2021,1,7,9,18.61,0,6.47,2.67,0.11
2021,1,7,10,22.69,0,6.84,2.41,0.12
2021,1,7,11,26.71,0,6.59,1.42,0.13
2021,1,7,12,28.68,0,7.26,1.74,0.09
2021,1,7,13,29.38,0,7.45,2.14,0.09
2021,1,7,14,29.24,0,7.32,2.07,0.06
2021,1,7,15,28.64,0,7.2,2.01,0.03
2021,1,7,16,26.01,0,8.85,1.83,0.2
2021,1,7,17,21.67,0,7.57,3.05,0.16
2021,1,7,18,20.12,0,6.65,3.55,-999
2021,1,7,19,19.32,0,6.23,3.85,-999
2021,1,7,20,18.51,0,5.98,4.24,-999
2021,1,7,21,17.69,0,5.86,4.75,-999
2021,1,7,22,16.71,0,5.8,4.89,-999
2021,1,7,23,15.85,0,5.8,4.81,-999
2021,1,8,0,15.15,0,5.74,4.58,-999
2021,1,8,1,14.62,0,5.68,4.3,-999
2021,1,8,2,14.13,0,5.62,3.74,-999
2021,1,8,3,13.55,0,5.62,2.95,-999
2021,1,8,4,13.12,0,5.55,2.54,-999
2021,1,8,5,12.87,0,5.43,2.44,-999
2021,1,8,6,12.77,0,5.37,2.43,-999
2021,1,8,7,14.69,0,5.49,2.48,0.2
2021,1,8,8,17.83,0,5.31,2.98,0.02
2021,1,8,9,21.65,0,5.49,2.76,0.06
2021,1,8,10,25.77,0,5.86,2.49,0.09
2021,1,8,11,27.8,0,6.59,2.29,0.11
2021,1,8,12,28.84,0,7.14,2.8,0.11
2021,1,8,13,29.26,0,7.51,3.52,0.1
2021,1,8,14,29.05,0,7.57,3.97,0.08
2021,1,8,15,28.27,0,7.57,4.28,0.04
2021,1,8,16,26.14,0,7.75,3.76,0.18
2021,1,8,17,22.28,0,7.39,3.77,0.16
2021,1,8,18,20.95,0,6.59,4.79,-999
2021,1,8,19,19.89,0,6.23,4.79,-999
2021,1,8,20,18.9,0,6.04,4.63,-999
2021,1,8,21,18.06,0,5.98,4.53,-999
2021,1,8,22,17.28,0,5.98,4.39,-999
2021,1,8,23,16.55,0,5.98,4.25,-999
2021,1,9,0,15.88,0,5.98,4.22,-999
2021,1,9,1,15.28,0,5.92,4.3,-999
2021,1,9,2,14.62,0,5.86,3.99,-999
2021,1,9,3,14.01,0,5.92,3.52,-999
2021,1,9,4,13.58,0,6.16,3.1,-999
2021,1,9,5,13.34,0,6.84,2.66,-999
2021,1,9,6,13.36,0,7.87,2.46,-999
2021,1,9,7,15.73,0,9.22,2.4,0.22
2021,1,9,8,19.34,0,10.25,2.71,0.09
2021,1,9,9,23.73,0,11.54,2.61,0.12
2021,1,9,10,26.89,0,11.41,1.98,0.14
2021,1,9,11,28.7,0,10.44,0.98,0.15
2021,1,9,12,29.95,0,9.28,1.07,0.16
2021,1,9,13,30.55,0,8.73,1.97,0.13
2021,1,9,14,30.43,0,8.3,2.69,0.12
2021,1,9,15,29.74,0,8,3.18,0.09
2021,1,9,16,27.66,0,8.67,2.64,0.2
2021,1,9,17,23.44,0,8.48,3.06,0.17
2021,1,9,18,22.02,0,7.93,3.86,-999
2021,1,9,19,21.15,0,7.87,4.71,-999
2021,1,9,20,19.9,0,8.06,4.82,-999
2021,1,9,21,18.82,0,8.3,4.66,-999
2021,1,9,22,17.9,0,8.36,4.34,-999
2021,1,9,23,16.98,0,8.36,3.76,-999
2021,1,10,0,16.22,0,8.3,3.21,-999
2021,1,10,1,15.66,0,8.36,2.72,-999
2021,1,10,2,15.28,0,8.54,2.47,-999
2021,1,10,3,15.02,0,9.03,2.45,-999
2021,1,10,4,14.82,0,9.7,2.54,-999
2021,1,10,5,14.71,0,10.5,2.66,-999
2021,1,10,6,14.69,0,11.11,2.72,-999
2021,1,10,7,16.78,0,11.41,3.4,0.2
2021,1,10,8,19.81,0,11.66,3.48,0.02
2021,1,10,9,23.85,0,12.21,3.77,0.07
2021,1,10,10,27.01,0,11.84,2.81,0.1
2021,1,10,11,28.9,0,11.17,1.39,0.12
2021,1,10,12,30.19,0,10.56,0.98,0.11
2021,1,10,13,30.84,0,10.07,1.88,0.11
2021,1,10,14,30.76,0,9.77,2.54,0.08
2021,1,10,15,30.08,0,9.46,2.97,0.03
2021,1,10,16,28.24,0,9.95,2.55,0.16
2021,1,10,17,24.16,0,9.83,2.81,0.18
2021,1,10,18,22.62,0,9.22,3.42,-999
2021,1,10,19,21.74,0,8.97,4.02,-999
2021,1,10,20,20.7,0,8.79,4.34,-999
2021,1,10,21,19.71,0,8.67,4.22,-999
2021,1,10,22,18.87,0,8.54,3.96,-999
2021,1,10,23,18.17,0,8.48,3.76,-999
2021,1,11,0,17.54,0,8.42,3.57,-999
2021,1,11,1,16.96,0,8.3,3.48,-999
2021,1,11,2,16.36,0,8.12,3.16,-999
2021,1,11,3,15.77,0,7.87,2.78,-999
2021,1,11,4,15.32,0,7.69,2.56,-999
2021,1,11,5,14.99,0,7.51,2.5,-999
2021,1,11,6,14.77,0,7.45,2.55,-999
2021,1,11,7,16.44,0,7.69,3.64,0.21
2021,1,11,8,19.16,0,8.06,3.27,0.14
2021,1,11,9,23.31,0,8.61,3.16,0.16
2021,1,11,10,27.57,0,8.79,2.74,0.17
2021,1,11,11,29.71,0,8.79,1.53,0.16
2021,1,11,12,31.09,0,8.67,1.41,0.12
2021,1,11,13,31.85,0,8.48,2.13,0.13
2021,1,11,14,31.94,0,8.06,2.81,0.12
2021,1,11,15,31.29,0,7.57,3.29,0.09
2021,1,11,16,29.05,0,8.3,2.66,0.19
2021,1,11,17,24.19,0,8.12,3.07,0.18
2021,1,11,18,22.23,0,7.32,3.47,-999
2021,1,11,19,21.12,0,7.02,3.66,-999
2021,1,11,20,20.05,0,6.9,3.75,-999
2021,1,11,21,18.98,0,6.77,3.71,-999
2021,1,11,22,17.94,0,6.59,3.63,-999
2021,1,11,23,16.96,0,6.29,3.53,-999
2021,1,12,0,16.05,0,5.98,3.42,-999
2021,1,12,1,15.24,0,5.68,3.31,-999
2021,1,12,2,14.58,0,5.62,3.23,-999
2021,1,12,3,14.02,0,5.86,3.2,-999
2021,1,12,4,13.48,0,6.47,3.2,-999
2021,1,12,5,12.94,0,7.26,3.2,-999
2021,1,12,6,12.43,0,8.06,3.2,-999
2021,1,12,7,14.22,0,8.61,4.27,0.21
2021,1,12,8,17.19,0,8.85,3.66,0.12
2021,1,12,9,21.58,0,9.03,3.38,0.13
2021,1,12,10,25.88,0,8.48,3.34,0.14
2021,1,12,11,28.8,0,7.08,2.81,0.15
2021,1,12,12,30.23,0,6.47,2.6,0.15
2021,1,12,13,31.06,0,5.98,2.52,0.13
2021,1,12,14,31.23,0,5.55,2.4,0.13
2021,1,12,15,30.68,0,5.31,2.36,0.11
2021,1,12,16,28.07,0,7.39,1.86,0.19
2021,1,12,17,23.25,0,6.9,2.78,0.19
2021,1,12,18,20.98,0,6.16,3.37,-999
2021,1,12,19,19.71,0,5.68,3.57,-999
2021,1,12,20,18.54,0,5.19,3.64,-999
2021,1,12,21,17.39,0,4.76,3.7,-999
2021,1,12,22,16.31,0,4.39,3.61,-999
2021,1,12,23,15.35,0,4.27,3.41,-999
2021,1,13,0,14.58,0,4.33,3.22,-999
2021,1,13,1,13.97,0,4.64,3.12,-999
2021,1,13,2,13.51,0,5,3.23,-999
2021,1,13,3,13.06,0,5.43,3.36,-999
2021,1,13,4,12.51,0,5.86,3.45,-999
2021,1,13,5,11.96,0,6.1,3.59,-999
2021,1,13,6,11.4,0,6.23,3.65,-999
2021,1,13,7,12.8,0,6.23,4.7,0.22
2021,1,13,8,15.73,0,6.23,3.83,0.11
2021,1,13,9,20.17,0,6.23,3.32,0.13
2021,1,13,10,24.46,0,6.16,3.34,0.14
2021,1,13,11,28.19,0,5.55,2.07,0.15
2021,1,13,12,30.01,0,4.94,1.01,0.16
2021,1,13,13,30.81,0,4.46,1.09,0.15
2021,1,13,14,30.97,0,4.21,1.52,0.15
2021,1,13,15,30.38,0,4.09,1.84,0.15
2021,1,13,16,28.08,0,6.16,1.57,0.2
2021,1,13,17,24.19,0,5.62,2.11,0.2
2021,1,13,18,21.89,0,5.13,2.59,-999
2021,1,13,19,20.01,0,5.07,2.95,-999
2021,1,13,20,18.48,0,5,3.22,-999
2021,1,13,21,17.25,0,4.88,3.39,-999
2021,1,13,22,16.26,0,4.76,3.47,-999
2021,1,13,23,15.48,0,4.58,3.5,-999
2021,1,14,0,14.87,0,4.39,3.54,-999
2021,1,14,1,14.54,0,4.27,3.63,-999
2021,1,14,2,14.42,0,4.27,3.86,-999
2021,1,14,3,13.9,0,4.27,3.98,-999
2021,1,14,4,13.13,0,4.33,3.91,-999
2021,1,14,5,12.37,0,4.39,3.83,-999
2021,1,14,6,11.66,0,4.39,3.72,-999
2021,1,14,7,12.94,0,4.27,4.64,0.22
2021,1,14,8,15.8,0,4.27,3.99,0.16
2021,1,14,9,20.3,0,4.46,3.16,0.16
2021,1,14,10,24.83,0,4.58,3.22,0.16
2021,1,14,11,28.83,0,4.58,2.92,0.16
2021,1,14,12,31.25,0,4.58,2.36,0.15
2021,1,14,13,32.09,0,4.58,1.93,0.15
2021,1,14,14,32.2,0,4.46,1.77,0.15
2021,1,14,15,31.62,0,4.46,1.68,0.15
2021,1,14,16,29.4,0,6.71,1.3,0.19
2021,1,14,17,25.74,0,5.68,1.98,0.2
2021,1,14,18,23.04,0,5.31,2.69,-999
2021,1,14,19,21.24,0,5.13,3.1,-999
2021,1,14,20,19.9,0,4.94,3.25,-999
2021,1,14,21,18.7,0,4.76,3.32,-999
2021,1,14,22,17.51,0,4.58,3.47,-999
2021,1,14,23,16.51,0,4.46,3.55,-999
2021,1,15,0,15.72,0,4.39,3.5,-999
2021,1,15,1,14.7,0,4.39,3.46,-999
2021,1,15,2,13.83,0,4.33,3.39,-999
2021,1,15,3,13.14,0,4.33,3.31,-999
2021,1,15,4,12.61,0,4.33,3.2,-999
2021,1,15,5,12.06,0,4.27,3.02,-999
2021,1,15,6,11.65,0,4.21,2.85,-999
2021,1,15,7,13.75,0,4.15,3.27,0.22
2021,1,15,8,16.63,0,3.97,3.06,0.13
2021,1,15,9,20.74,0,3.97,2.26,0.15
2021,1,15,10,24.77,0,3.85,1.86,0.14
2021,1,15,11,28.26,0,4.64,1.29,0.15
2021,1,15,12,30.73,0,5.49,1.35,0.13
2021,1,15,13,31.47,0,5.74,1.18,0.12
2021,1,15,14,31.45,0,5.86,0.75,0.12
2021,1,15,15,30.91,0,6.04,0.45,0.09
2021,1,15,16,29.58,0,7.08,0.2,0.18
2021,1,15,17,27.44,0,6.84,0.64,0.19
2021,1,15,18,25.3,0,6.41,1.34,-999
2021,1,15,19,23.39,0,6.35,2.04,-999
2021,1,15,20,21.52,0,6.29,2.56,-999
2021,1,15,21,19.96,0,6.16,2.92,-999
2021,1,15,22,18.73,0,5.86,3.13,-999
2021,1,15,23,17.74,0,5.68,3.2,-999
2021,1,16,0,16.9,0,5.49,3.17,-999
2021,1,16,1,16.23,0,5.31,3.09,-999
2021,1,16,2,15.71,0,5.25,2.98,-999
2021,1,16,3,15.27,0,5.19,2.94,-999
2021,1,16,4,14.86,0,5.13,2.99,-999
2021,1,16,5,14.46,0,5.13,3.1,-999
2021,1,16,6,14.09,0,5.25,3.23,-999
2021,1,16,7,16.13,0,5.68,3.56,0.2
2021,1,16,8,19.43,0,5.86,3.9,0.1
2021,1,16,9,23.3,0,6.29,3.13,0.12
2021,1,16,10,27.69,0,6.41,2.81,0.14
2021,1,16,11,30.44,0,6.29,1.97,0.14
2021,1,16,12,31.55,0,6.16,1.49,0.12
2021,1,16,13,32.09,0,6.04,1.27,0.12
2021,1,16,14,32.01,0,5.92,1.22,0.1
2021,1,16,15,31.39,0,5.92,1.07,0.07
2021,1,16,16,29.48,0,7.87,0.89,0.18
2021,1,16,17,26.31,0,7.02,1.7,0.18
2021,1,16,18,23.82,0,6.65,2.43,-999
2021,1,16,19,21.94,0,6.65,2.98,-999
2021,1,16,20,20.76,0,6.53,3.26,-999
2021,1,16,21,19.85,0,6.47,3.32,-999
2021,1,16,22,18.97,0,6.41,3.23,-999
2021,1,16,23,18.18,0,6.29,3.01,-999
2021,1,17,0,17.76,0,6.23,2.64,-999
2021,1,17,1,18,0,6.04,2.11,-999
2021,1,17,2,18.4,0,5.92,1.51,-999
2021,1,17,3,18.48,0,5.86,1.15,-999
2021,1,17,4,17.77,0,5.92,1.23,-999
2021,1,17,5,16.75,0,5.92,1.62,-999
2021,1,17,6,15.67,0,5.92,2,-999
2021,1,17,7,16.89,0,6.41,2.07,0.22
2021,1,17,8,20.02,0,6.29,2.77,0.11
2021,1,17,9,23.58,0,6.47,2.35,0.12
2021,1,17,10,28.11,0,6.23,2.57,0.14
2021,1,17,11,30.55,0,6.04,2.86,0.14
2021,1,17,12,31.54,0,5.98,2.98,0.12
2021,1,17,13,31.96,0,5.8,2.95,0.12
2021,1,17,14,31.85,0,5.62,2.74,0.09
2021,1,17,15,31.21,0,5.55,2.42,0.06
2021,1,17,16,28.87,0,7.81,1.46,0.18
2021,1,17,17,26.38,0,6.53,1.36,0.19
2021,1,17,18,25.26,0,6.04,1.04,-999
2021,1,17,19,24.45,0,5.86,0.73,-999
2021,1,17,20,23.48,0,5.8,0.76,-999
2021,1,17,21,22.1,0,5.74,1.14,-999
2021,1,17,22,20.62,0,5.74,1.53,-999
2021,1,17,23,19.41,0,5.74,1.73,-999
2021,1,18,0,18.4,0,5.68,1.85,-999
2021,1,18,1,17.65,0,5.55,1.98,-999
2021,1,18,2,16.98,0,5.43,2.13,-999
2021,1,18,3,16.08,0,5.37,2.25,-999
2021,1,18,4,15.26,0,5.31,2.33,-999
2021,1,18,5,14.51,0,5.25,2.4,-999
2021,1,18,6,13.9,0,5.25,2.44,-999
2021,1,18,7,15.57,0,5.74,2.14,0.21
2021,1,18,8,19.04,0,5.68,2.82,0.16
2021,1,18,9,22.62,0,5.8,2.16,0.16
2021,1,18,10,27.04,0,5.37,1.62,0.17
2021,1,18,11,29.98,0,5.25,0.8,0.16
2021,1,18,12,31.17,0,5.25,1.05,0.15
